ORG_ID,ORG_NAME,ORG_INDUSTRY
3761,Texas Durable Medical Company,Trade 
3762,Jpost,Information 
3763,Indiana University,Educational 
3764,BD Prime Ministers Office,Public 
3765,NA,Healthcare 
3766,"Millimaki Eggert, LLP",Professional 
3767,Shopacheck,Finance 
3768,Regional Transportation District,Transportation 
3769,GB Ministry of Justice,Public 
3770,PhysioMedicor,Healthcare 
3771,NA,Public 
3772,"Touchstone Medical Imaging, LLC",Healthcare 
3773,Pentagon,Public 
3774,New York Metropolitan Transportation Authority,Transportation 
3775,US Department of Agriculture,Public 
3776,Indiana University,Educational 
3777,United States Department of Veterans Affairs,Public 
3778,NA,Finance 
3779,Heyman HospiceCare,Healthcare 
3780,CareFirst,Finance 
3781,"Grigoriy Mashkevich, M.D.",Healthcare 
3782,Los Angeles Times,Information 
3783,Rush University Medical Center,Healthcare 
3784,West Virginia Chiefs of Police Association,Other Services 
3785,CVS pharmacy,Retail 
3786,CISCE India Board of Education,Educational 
3787,Morgan Road Middle School,Educational 
3788,OhioHealth Corporation dba Grant Medical Center,Healthcare 
3789,Mercy Medical Center Redding,Healthcare 
3790,Sohu.com Inc,Unknown
3791,Areas,Trade 
3792,Ted's Jumbo Red Hots,Accomodation 
3793,Iberdrola USA,Utilities 
3794,SVR Tracking,Professional 
3795,Hospital Auxilio Mutuo,Healthcare 
3796,San Francisco State University,Educational 
3797,Kaiser Permanente Medical Care Program,Healthcare 
3798,First Niagara Financial Group Inc,Finance 
3799,State of North Carolina,Public 
3800,Western Australia Police,Public 
3801,"Demand Media, Inc.",Information 
3802,Royal Bank of Scotland Group PLC,Finance 
3803,Anthem Blue Cross,Finance 
3804,Microsoft Corporation,Information 
3805,Sun Trust Bank,Finance 
3806,Ameritas Life Insurance Corp.,Finance 
3807,Principal Life Insurance Company,Finance 
3808,The Coca-Cola Company,Manufacturing 
3809,US Army,Public 
3810,Sun Trust Bank,Finance 
3811,Oregon Health & Science University,Educational 
3812,NYU Langone Medical Center,Healthcare 
3813,Yahoo! Inc,Information 
3814,Bloomfield Township Board of Trustees,Public 
3815,Positive Adjustments,Healthcare 
3816,True Vision Eyecare,Retail 
3817,SINA,Information 
3818,Express Scripts,Trade 
3819,"RADISSON HOTELS INTERNATIONAL, INC.",Accomodation 
3820,St. Vincent health system,Healthcare 
3821,United States Department of Veterans Affairs,Public 
3822,Village of Oak Park,Public 
3823,Short Hills Associates,Healthcare 
3824,Corsicana ISD,Educational 
3825,Unknown,Unknown
3826,Miami Dolphins Ltd,Entertainment 
3827,United States Department of Veterans Affairs,Public 
3828,Royal Shrewsbury Hospital,Healthcare 
3829,Memorial Hermann Healthcare System,Healthcare 
3830,Department of Veterans Affairs,Unknown
3831,Olson & White Orthodontics,Healthcare 
3832,Baptist South Medical Center,Healthcare 
3833,X-Rite Incorporated,Manufacturing 
3834,Seton Health Plan,Finance 
3835,MidCentral District Health Board,Public 
3836,NA,Public 
3837,Policlinica La Familia IPA 343,Public 
3838,Citigroup Inc.,Finance 
3839,United States Department of Veterans Affairs,Public 
3840,Lees Road Post Office,Public 
3841,Florida Department of Juvenile Justice,Public 
3842,United States Department of Veterans Affairs,Public 
3843,Redwood Origins Ltd.,Professional 
3844,NHS Trust,Healthcare 
3845,Eli Lilly and Company,Manufacturing 
3846,Riverside Mercy Hospital and Ohio/Mercy Diagnostics,Healthcare 
3847,"Mid America Kidney Stone Association, LLC",Healthcare 
3848,Health Care Solutions Network Inc.,Healthcare 
3849,United States Department of Veterans Affairs,Public 
3850,"Carol L. Patrick, Ph.D.",Healthcare 
3851,Visionworks,Retail 
3852,G2 Web Services LLC,Professional 
3853,United States Department of Veterans Affairs,Public 
3854,4chan,Information 
3855,Washington Department of Revenue,Public 
3856,Valley cosmetic surgery,Healthcare 
3857,Independence Physical Therapy,Healthcare 
3858,United States Department of Veterans Affairs,Public 
3859,Ernst & Young,Professional 
3860,Ladies First Choice,Other Services 
3861,NA,Public 
3862,Wolverhampton NHS Primary Care Trust,Healthcare 
3863,Milnerton restaurant,Accomodation 
3864,The Archdiocese of Denver,Other Services 
3865,"MMM Healthcare, Inc.",Healthcare 
3866,United States Department of Veterans Affairs,Public 
3867,Home Federal Bancorp Inc/KT,Finance 
3868,Lustigen Taschenbuch,Information 
3869,Blue Shield,Finance 
3870,Greene King,Accomodation 
3871,Ontario Elections Board,Public 
3872,Karmei Hesed,Other Services 
3873,Aberdeen City Council,Public 
3874,Southeast Alabama Medical Center,Healthcare 
3875,Kangaroo Gas station,Retail 
3876,East Midlands Ambulance Service,Healthcare 
3877,Lexington VAMC,Retail 
3878,United States Department of Veterans Affairs,Public 
3879,PharmaNet,Public 
3880,Unknown,Healthcare 
3881,Ball Memorial Hospital,Healthcare 
3882,Unnamed Point of Sale Company,Finance 
3883,Regal Chambers,Healthcare 
3884,Family Medical Center,Healthcare 
3885,Department of Community Health,Public 
3886,"Best Buy Co., Inc.",Retail 
3887,United States Department of Veterans Affairs,Public 
3888,National Works Agency,Public 
3889,"Medina County OB/GYN Associates, Inc.",Healthcare 
3890,Alabama Police Department,Public 
3891,NA,Public 
3892,Adult Insider Network,Information 
3893,Service Employee International Union National Benefit Fund,Other Services 
3894,NA,Public 
3895,Unisys,Professional 
3896,http://gabonactu.com/,Information 
3897,NYU Langone Medical Center,Healthcare 
3898,Apria Healthcare,Healthcare 
3899,North Shore Community Bank,Finance 
3900,Pure Med Spa,Accomodation 
3901,Upper Skagit Valley Casino Resort/Bally Technologies,Entertainment 
3902,BBC,Information 
3903,Mass Event,Public 
3904,Service Coordination Inc.,Healthcare 
3905,Bank of America Corp,Finance 
3906,Alaska Department of Health and Social Services,Public 
3907,Clark Memorial Hospital,Healthcare 
3908,Australian Competition and Consumer Commission,Public 
3909,Salt Lake County,Public 
3910,7- Eleven,Retail 
3911,Sausalito Yacht Club,Entertainment 
3912,Anchorage Community Mental Health Services Inc.,Healthcare 
3913,Hamilton County Clerk of Courts,Administrative 
3914,US Air Force,Public 
3915,Computerworld Philippines,Professional 
3916,Unknown,Information 
3917,Delta Dental of Illinois,Finance 
3918,Blue Cross Blue Shield of Tenessee,Finance 
3919,MedRecords Distribution Association,Information 
3920,Emmorton Associates,Real Estate 
3921,Virgin Active,Entertainment 
3922,Brandon University,Educational 
3923,NA,Professional 
3924,Yanez Dental Corporation,Healthcare 
3925,University of Miami,Educational 
3926,Mail.ru Group Ltd,Information 
3927,United States Department of Veterans Affairs,Public 
3928,Lahey Hospital & Medical Center,Healthcare 
3929,Angels in Your Home,Healthcare 
3930,"Summit Medical Group, PLLC",Healthcare 
3931,HN Government of Honduras,Public 
3932,Wallgreen's,Retail 
3933,British Broadcasting Corporation,Information 
3934,Afrihost,Professional 
3935,CVS,Retail 
3936,Michael Page,Administrative 
3937,Miami Police Department,Public 
3938,strawberrynet,Retail 
3939,H. J. Heinz,Accomodation 
3940,Apple Valley Christian Centers,Healthcare 
3941,Laboratory Corporation of America,Healthcare 
3942,Titus Regional Medical Center,Healthcare 
3943,Tango.me,Information 
3944,United States Department of Veterans Affairs,Public 
3945,campaign office,Public 
3946,Raval Medical Center,Unknown
3947,Unknown,Retail 
3948,AR Sergio Massa,Other Services 
3949,St. Jude Children's Research Hospital,Healthcare 
3950,Lee D Pollan DMD PC,Healthcare 
3951,Crescent Health Inc. - a Walgreens Company,Healthcare 
3952,Sutter County Superior Courthouse,Public 
3953,NA,Unknown
3954,Asiana Airlines Inc,Administrative 
3955,American College of Education,Educational 
3956,Washington University,Educational 
3957,New York State Department of Health,Healthcare 
3958,Warsaw Stock Exchange,Finance 
3959,Dubai International Airport,Transportation 
3960,Rosebutt Board,Information 
3961,Navarro Security Group,Transportation 
3962,United States Department of Veterans Affairs,Public 
3963,Daniel Drake Center for Post-Acute Care,Healthcare 
3964,National Endowment for the Arts,Other Services 
3965,Kims Medical Supplies,Trade 
3966,chuggerpumps.com,Retail 
3967,Government of Nunavut,Public 
3968,United States Department of Veterans Affairs,Public 
3969,Paratransit Services,Transportation 
3970,City of York Council,Public 
3971,Wendy's International,Accomodation 
3972,Wayne Memorial Hospital,Healthcare 
3973,Indiana University School of Optometry,Healthcare 
3974,New York State Association of Chiefs of Police,Other Services 
3975,Unknown Medical Center in the UK,Healthcare 
3976,NA,Public 
3977,NA,Healthcare 
3978,United States Department of Veterans Affairs,Public 
3979,LoopPay,Professional 
3980,Duke University Health System,Healthcare 
3981,Time Insurance Company,Finance 
3982,United States Department of Veterans Affairs,Public 
3983,United States Department of Veterans Affairs,Public 
3984,NA,Public 
3985,United States Department of Veterans Affairs,Public 
3986,Exxon Mobil Corp,Retail 
3987,Loma Linda University School of Dentistry,Educational 
3988,Australian federal police,Public 
3989,Hutton Hotel,Accomodation 
3990,Hashraa,Entertainment 
3991,Long Beach Memorial Medical Center,Healthcare 
3992,"Coney Island Hospital, New York",Healthcare 
3993,United States Department of Veterans Affairs,Public 
3994,Yahoo! Inc,Information 
3995,SUPERVALU INC.,Retail 
3996,ReboGateway,Retail 
3997,EmblemHealth,Finance 
3998,Staffing Solutions,Administrative 
3999,United States Department of Veterans Affairs,Public 
4000,Kadlec Regional Medical Center,Healthcare 
4001,Cornerstone Health Care,Administrative 
4002,Militarysleep.org,Public 
4003,"Skin Cancer Specialists, P.C.",Healthcare 
4004,Our Lady of Lourdes Hospital,Healthcare 
4005,Video Games Plus,Retail 
4006,Houston Interventional Cardiology,Healthcare 
4007,Microsoft Store India,Retail 
4008,United States Department of Veterans Affairs,Public 
4009,Shell,Retail 
4010,Unknown,Finance 
4011,United States Department of Veterans Affairs,Public 
4012,Colorado Department of Human Services,Public 
4013,PwnedList,Information 
4014,Network Solutions,Information 
4015,Vancouver Pain Management,Administrative 
4016,Titus Regional Medical Center,Healthcare 
4017,"Janna Benkelman LPC, LLC",Healthcare 
4018,"City of Madison, WI",Public 
4019,Waterloo Region District School Board,Educational 
4020,Island Health,Healthcare 
4021,Nevada Division of Public and Behavioral Health,Public 
4022,Sheraton,Accomodation 
4023,NA,Public 
4024,United States Department of Veterans Affairs,Public 
4025,"Gessler Clinic, PA",Healthcare 
4026,United States Department of Veterans Affairs,Public 
4027,University of Rochester Medical Center,Healthcare 
4028,US Department of the Army,Public 
4029,Memorial Healthcare System,Healthcare 
4030,Persante Health Care,Healthcare 
4031,NA,Healthcare 
4032,Harris County Hospital District,Healthcare 
4033,The Kirkbride Center,Healthcare 
4034,Phoenix Dental Care,Healthcare 
4035,NA,Public 
4036,Bradley Hubler Chevrolet,Retail 
4037,Clark County District Court,Public 
4038,"Compassionate Care, Inc.",Healthcare 
4039,NA,Unknown
4040,United States Department of Veterans Affairs,Public 
4041,Comprehensive Care Management Corporation,Administrative 
4042,County of Bexar,Public 
4043,United States Department of Veterans Affairs,Public 
4044,Dermatology Associates of Tallahassee,Healthcare 
4045,Elantis,Finance 
4046,Civilian Human Resources Agency Far Eas,Public 
4047,United States Department of Veterans Affairs,Public 
4048,Armed Forces,Public 
4049,Groveland City,Public 
4050,U.S. Navy,Public 
4051,Indian Health Service,Public 
4052,Jonathan M. Wainwright Memorial VA Medical Center,Administrative 
4053,Jacksonville Sheriffs Office,Public 
4054,Colorado Neurodiagnostics,Administrative 
4055,Penn State Hershey Medical Center,Healthcare 
4056,Microsoft,Unknown
4057,Florida Department of Juvenile Justice,Public 
4058,West Virginia Department of Health and Human Resources,Public 
4059,Florida International University,Educational 
4060,Brooke Army Medical Center,Healthcare 
4061,Eye Institute of Corpus Christi,Healthcare 
4062,Fresenius Medical Care of North America,Healthcare 
4063,Province of Manitoba,Public 
4064,City of Oshawa,Public 
4065,Nib,Finance 
4066,Alberta Health Services,Healthcare 
4067,California Correctional Health Care Services,Healthcare 
4068,Veterans Administration,Public 
4069,Leoni AG,Manufacturing 
4070,US Department of State,Public 
4071,River Falls Medical Clinic,Healthcare 
4072,Henry Ford West Bloomfield Hospital,Healthcare 
4073,Wigan - Dept of Works and Pensions,Public 
4074,Henry County Health Department,Public 
4075,Federal Trade Commission,Public 
4076,Christians Against Poverty,Finance 
4077,Marthas Vineyard Savings Bank,Finance 
4078,NYU School of Medicine Aging and Dementia Clinical Research Center,Educational 
4079,Texas Health Harris Methodist Hospital,Healthcare 
4080,Whitehead Nursing Home,Healthcare 
4081,Department of Medical Assistance Services,Public 
4082,All India Anna Dravida Munnetra Kazhagam (AIADMK),Other Services 
4083,Alberta College of Paramedics,Public 
4084,Children's Medical Clinics,Healthcare 
4085,Riseup,Information 
4086,"Ankle & foot Center of Tampa Bay, Inc.",Healthcare 
4087,"Triple-S Salud, Inc.",Finance 
4088,Rural Administrations Centre,Public 
4089,General Services Administration,Public 
4090,Blue Cross and Blue Shield of Florida,Finance 
4091,E-Trade,Finance 
4092,United States Department of Veterans Affairs,Public 
4093,United States Department of Veterans Affairs,Public 
4094,"Blizzard Entertainment, Inc.",Information 
4095,Flow Traders,Finance 
4096,Group Health Incorporated,Finance 
4097,NA,Unknown
4098,U.S. Department of Justice,Public 
4099,United States Department of Veterans Affairs,Public 
4100,Union of Municipalities of Turkey,Public 
4101,"Bank of Tokyo - Mitsubishi UFJ, Ltd.",Finance 
4102,Virgin Media,Information 
4103,Northrop Grumman Corp,Manufacturing 
4104,Reading Health System,Healthcare 
4105,United States Department of Veterans Affairs,Public 
4106,"Seacoast Radiology, PA",Healthcare 
4107,New York City Taxi and Limousine Commission,Transportation 
4108,Yukon Kuskokwim Health Corporation,Healthcare 
4109,American HomePatient Inc.,Healthcare 
4110,EC Ecuador Province of Azuay,Public 
4111,Coalition of Law Enforcement and Retail,Professional 
4112,United States Department of Veterans Affairs,Public 
4113,Homebridge,Educational 
4114,NA,Real Estate 
4115,University of Kentucky HealthCare,Healthcare 
4116,United States Department of Veterans Affairs,Public 
4117,Shumsky Promotional Agency,Professional 
4118,Tonitown,Public 
4119,United States Department of Veterans Affairs,Public 
4120,Phoenix Cardiac Surgery Group,Healthcare 
4121,Cascade Medical Center,Healthcare 
4122,Division of Adult Institutions' California Health Care Facility,Public 
4123,TD Bank,Finance 
4124,Internal Revenue Service ,Public 
4125,Medway Maritime Hospital,Healthcare 
4126,Thai Prison Websites,Public 
4127,Jeffrey Paul Edelstein MD,Healthcare 
4128,Poloniex,Finance 
4129,Access Adult Family Care Home,Healthcare 
4130,Florida A&M University,Educational 
4131,Advanced Care Hospitalists,Professional 
4132,US National Security Agency (NSA),Public 
4133,University Dental Associates,Healthcare 
4134,Quest Diagnostics Inc,Healthcare 
4135,"Alexander J. Tikhtman, MD",Healthcare 
4136,United States Department of Energy,Public 
4137,Northwestern Mutual,Finance 
4138,physcians offices,Healthcare 
4139,Finish Line,Retail 
4140,Elex,Information 
4141,Transcend Capital LLC,Finance 
4142,Potters Hill Missionary Baptist Church,Other Services 
4143,Prince William County Community Services,Healthcare 
4144,Interior Health Authority,Healthcare 
4145,Lakeridge Health,Healthcare 
4146,Henry Ford Hospital,Healthcare 
4147,NA,Healthcare 
4148,Inova Health System,Healthcare 
4149,"Pfizer, Inc.",Manufacturing 
4150,NA,Professional 
4151,"Foothills Nephrology, PC",Healthcare 
4152,Speedy's Mart Exxon,Retail 
4153,Methodist Healthcare,Healthcare 
4154,Clearfield County Children and Youth Family Services ,Healthcare 
4155,Macon-Bibb,Public 
4156,Wilton Brands,Manufacturing 
4157,Northfield Hospital & Clinics,Healthcare 
4158,Lee Memorial Health System,Healthcare 
4159,United States Department of Veterans Affairs,Public 
4160,Serenity Care,Healthcare 
4161,United States Department of Veterans Affairs,Public 
4162,"LabMD, Inc.",Healthcare 
4163,CrossFit gym ,Entertainment 
4164,United States Department of Veterans Affairs,Public 
4165,"Atkinson, Andelson, Loya, Ruud & Romo",Professional 
4166,University of Cambridge,Educational 
4167,Uxbridge public schools,Educational 
4168,Unknown,Real Estate 
4169,"Design Spike, Inc",Professional 
4170,UK Government,Public 
4171,University Hospital of Lausanne,Healthcare 
4172,Colorado Department of Transportation,Public 
4173,NA,Public 
4174,South Western Ambulance Service,Administrative 
4175,Henry Ford Health System,Healthcare 
4176,Southwest Ambulance,Healthcare 
4177,NA,Public 
4178,National Examination Council Nigeria,Educational 
4179,D.W. McMillan Hospital,Healthcare 
4180,"Child, Youth and Family",Healthcare 
4181,City of Casa Grande,Public 
4182,United States Department of Veterans Affairs,Public 
4183,Springfield Regional Medical Center,Healthcare 
4184,Tajikistan Domain registrar,Public 
4185,Medical Council of New South Wales,Educational 
4186,Charter Communications Inc,Unknown
4187,THE NATIONAL BANK OF RAS AL-KHAIMAH (P.S.C),Finance 
4188,Zocdoc,Information 
4189,"New York State Electric & Gas, Rochester Gas & Electric",Utilities 
4190,Middlesex Hospital,Healthcare 
4191,Loma Linda University Health Care,Healthcare 
4192,Health Solutions,Healthcare 
4193,Virtua Medical Group,Healthcare 
4194,United States Department of Veterans Affairs,Public 
4195,Electronic Arts,Unknown
4196,"Surgical Associates of Utica, PC",Healthcare 
4197,United States Department of Veterans Affairs,Public 
4198,Apria Healthcare,Healthcare 
4199,United States Department of Veterans Affairs,Public 
4200,Edinburgh Royal Infirmary,Healthcare 
4201,Carolinas Medical Center-Randolph,Healthcare 
4202,PNC Financial Services Group Inc/The,Unknown
4203,Construction Forestry Mining Energy Union,Other Services 
4204,United States Department of Veterans Affairs,Public 
4205,Rockbridge Area Community Services,Healthcare 
4206,St. Peter's Hospital,Healthcare 
4207,Bureau of Automotive Repair (BAR),Other Services 
4208,CL Government of Chile,Public 
4209,United States Department of Veterans Affairs,Public 
4210,United States Department of Veterans Affairs,Public 
4211,Flinders University,Educational 
4212,South Fulton Mental Heath Center,Healthcare 
4213,460 Productions,Information 
4214,United States Department of Veterans Affairs,Public 
4215,HealthTexas Provider Network,Healthcare 
4216,Associates in Eye Care,Healthcare 
4217,Anti-Shabiha.com,Unknown
4218,Montclaire Board of Education,Educational 
4219,"Citibank, N.A.",Finance 
4220,United States Department of Veterans Affairs,Public 
4221,Miami Police Officers,Public 
4222,Finance Ministry,Public 
4223,Texas Wellness Incentives and Navigation,Public 
4224,Blacknight,Information 
4225,Snecma,Manufacturing 
4226,United States Department of Veterans Affairs,Public 
4227,Doctor Howard Libstug,Healthcare 
4228,United States Department of Veterans Affairs,Public 
4229,United States Department of Veterans Affairs,Public 
4230,Human Resources and Skills Development Canada (HRSDC),Unknown
4231,City of Hope ,Healthcare 
4232,MoDaCo dotcom / Solutions,Information 
4233,EZ Loan and Tax Services,Professional 
4234,Epic Games,Information 
4235,NA,Retail 
4236,Fred's Pharmacy,Retail 
4237,Road Safety Authority,Public 
4238,United States Department of Veterans Affairs,Public 
4239,Royal Veterinary College,Educational 
4240,NaturEnergy,Utilities 
4241,United States Department of Veterans Affairs,Public 
4242,K Box Entertainment Group,Accomodation 
4243,Preferred Care Pharmaceutical Services,Retail 
4244,US Office of Personnel Management,Public 
4245,Ontario Disability Support Program,Public 
4246,Quaid-i-Azam Hospital,Healthcare 
4247,NA,Healthcare 
4248,Ginbot 7,Other Services 
4249,RE/MAX Holdings Inc,Unknown
4250,Unknown,Other Services 
4251,Tennis Express,Retail 
4252,Microsoft Corp,Professional 
4253,United States Department of Veterans Affairs,Public 
4254,Tullamore Credit Union,Finance 
4255,NYU School of Medicine Faculty Group Practice,Healthcare 
4256,Orchard Turn Developments,Retail 
4257,Vibrant Body Wellness,Healthcare 
4258,Allen County,Public 
4259,Misericordia Hospital,Healthcare 
4260,United States Department of Veterans Affairs,Public 
4261,unknown / not specified,Unknown
4262,OhioHealth Riverside Methodist Hospital,Healthcare 
4263,Providence Holy Cross,Healthcare 
4264,Tallahassee Community College,Educational 
4265,Central Laborers' Pension Fund,Finance 
4266,Panasonic,Manufacturing 
4267,City of Akron,Public 
4268,United States Department of Veterans Affairs,Public 
4269,Skagit County Public Health Department,Public 
4270,EC Council,Educational 
4271,Hattiesburg Eye Clinic,Healthcare 
4272,South London Healthcare Trust,Healthcare 
4273,ABCD Pediatrics,Healthcare 
4274,Dublin North Mental Health Services ,Healthcare 
4275,Reyes Beverage Group,Trade 
4276,Premera Blue Cross,Finance 
4277,ICICI Bank Ltd,Unknown
4278,Santander,Finance 
4279,Acosta Inc,Professional 
4280,Unknown,Administrative 
4281,Twitter,Information 
4282,Portsmouth Naval Medical Center,Healthcare 
4283,L.A. Care Health Plan,Finance 
4284,BSNL,Public 
4285,DecisionDesk,Information 
4286,Tetriary Education Commission,Educational 
4287,Korea Coast Guard,Public 
4288,billorielly.com,Other Services 
4289,South Dakota Air National Guard,Public 
4290,Dailymotion,Information 
4291,"BioReference Laboratories, Inc.",Healthcare 
4292,United States Department of Veterans Affairs,Public 
4293,Christchurch City Council,Public 
4294,Sally Beauty Holdings Inc,Unknown
4295,alamiravideo.com,Information 
4296,Wayne State University,Educational 
4297,Palestinian Broadcasting Corporation,Information 
4298,Baylor Health Care System,Healthcare 
4299,Bellevue Hospital Center,Healthcare 
4300,Systema Software,Information 
4301,Eastern Illinois University,Educational 
4302,Puerto Rico Department of Health,Public 
4303,Fairbridge,Other Services 
4304,Raleigh Orthopaedic Clinic,Healthcare 
4305,Ruijin Hospital,Healthcare 
4306,NA,Public 
4307,United States Department of Veterans Affairs,Public 
4308,Helen Devos Children Hospital,Healthcare 
4309,United States Department of Veterans Affairs,Public 
4310,United States Department of Veterans Affairs,Public 
4311,Camden Council,Public 
4312,Highmark,Finance 
4313,Rubio's Restaurants,Accomodation 
4314,John Deere Health Benefit Plan for Wage Employees,Finance 
4315,University of Connecticut,Educational 
4316,Facebook,Unknown
4317,Flexcoin,Finance 
4318,Microsoft,Information 
4319,7-Eleven,Retail 
4320,Stanford University,Educational 
4321,Electronic Arts Inc,Information 
4322,Armistead Caregiver Services,Healthcare 
4323,University of Cincinnati Medical Center,Healthcare 
4324,The Personal Agent,Real Estate 
4325,Medical Colleagues of Texas,Healthcare 
4326,United States Department of Veterans Affairs,Public 
4327,Chicago Public Schools,Educational 
4328,CROZER-KEYSTONE HEALTH SYSTEM,Administrative 
4329,"Vision Technologies, Inc.",Manufacturing 
4330,Aetna Inc,Finance 
4331,Unknown,Entertainment 
4332,Wright State Physicians,Administrative 
4333,Great River Entertainment,Accomodation 
4334,Texas Health Harris Methodist Hospital,Healthcare 
4335,Mountain Vista Medical Center,Healthcare 
4336,Apple Inc,Unknown
4337,City of New York,Public 
4338,Dr Laza Lazarevic,Healthcare 
4339,Leading Edge Physiotherapy,Healthcare 
4340,NA,Retail 
4341,"Schlumberger Omnes, Inc.",Mining 
4342,"Sterne, Agee and Leach",Finance 
4343,United States Department of Veterans Affairs,Public 
4344,Safeway Inc,Retail 
4345,Ho Yeow Sun,Other Services 
4346,UC Davis Health,Healthcare 
4347,St. Mary's Medical Center,Healthcare 
4348,iMesh,Information 
4349,United States Department of Veterans Affairs,Public 
4350,Argotec,Manufacturing 
4351,PY National Police of Paraguay,Public 
4352,VUDU,Retail 
4353,Southern Illinois Healthcare,Healthcare 
4354,"Jeremaih J. Twomey,FACP, PA",Healthcare 
4355,TD Ameritrade Holding Corp,Finance 
4356,United States Department of Veterans Affairs,Public 
4357,OVH,Information 
4358,Vail Valley Medical Center,Healthcare 
4359,Canada Revenue Agency,Public 
4360,Wyoming Department Of Health,Public 
4361,Auckland District Health Board,Public 
4362,Southwest General Health Center,Healthcare 
4363,Compass Bank,Finance 
4364,"Southern Perioperative Services, PC",Healthcare 
4365,Kansas Insurance Department,Public 
4366,WakeMed,Healthcare 
4367,United States Department of Veterans Affairs,Public 
4368,Fitch Ratings Lanka Limited,Administrative 
4369,LCS-WP LLC d/b/a Walnut Place,Healthcare 
4370,Erickson Living,Healthcare 
4371,National Institute of Aerospace,Educational 
4372,Americash Loans LLC,Finance 
4373,Mortonhall,Other Services 
4374,Sun Trust Bank,Finance 
4375,Automatic Data Processing (ADP),Administrative 
4376,Alpha Ambulance Inc.,Healthcare 
4377,TD Ameritrade Holding Corp,Unknown
4378,Let's Encrypt,Information 
4379,Telstra,Information 
4380,State of Tennessee Sponsored Group Health Plan,Finance 
4381,Amedisys,Healthcare 
4382,Fine Fare Supermarket,Retail 
4383,The Hearing Zone,Retail 
4384,United States Department of Veterans Affairs,Public 
4385,Google Inc,Information 
4386,SwiftQueue ,Professional 
4387,Isaraeli Job Search Portal,Information 
4388,Unknown,Professional 
4389,Community Health Med-Check,Healthcare 
4390,Advantage Physical Therapy,Healthcare 
4391,County of San Bernardino,Public 
4392,Vendni,Professional 
4393,Baymont Inn Suites,Accomodation 
4394,Jamaica Information Service,Public 
4395,River Arch Dental,Other Services 
4396,Yahoo! Inc,Information 
4397,NTT Resonant Inc.,Information 
4398,Berkeley Endocrine Clinic,Healthcare 
4399,Bundeswehr,Public 
4400,Unknown,Finance 
4401,United States Department of Veterans Affairs,Public 
4402,Summit School District,Educational 
4403,"Alliant Health Plans, Inc.",Finance 
4404,United States Department of Veterans Affairs,Public 
4405,American Tool Supply,Trade 
4406,Federal Bureau of Investigation,Public 
4407,"Northside Hospital, Inc.",Healthcare 
4408,Interactive Response Technologies,Administrative 
4409,Hawai'i Medical Service Association,Finance 
4410,Northwest Territories Power Corporation,Utilities 
4411,United States Department of Veterans Affairs,Public 
4412,United States Department of Veterans Affairs,Public 
4413,Central Utah Clinic,Healthcare 
4414,Shell Food Mart,Retail 
4415,Page High School,Educational 
4416,"Goodwill Industries of Greater Grand Rapids, Inc.",Healthcare 
4417,WellPoint Affiliated Covered Entities,Finance 
4418,Tahir News,Information 
4419,District Medical Group,Healthcare 
4420,Baylor Medical Center at Carrollton,Healthcare 
4421, CoxHealth,Healthcare 
4422,Cereus Network,Administrative 
4423,First State Financial Corp/FL,Finance 
4424,Optum Idaho,Finance 
4425,Pinnacle Bank,Finance 
4426,United States Department of Veterans Affairs,Public 
4427,United States Department of Veterans Affairs,Public 
4428,OptumHealth,Healthcare 
4429,City of Boston,Public 
4430,Hennepin County Medical Center,Healthcare 
4431,Endocrinology Associates,Healthcare 
4432,Citigroup Inc.,Finance 
4433,NA,Unknown
4434,Central Health,Healthcare 
4435,United States Department of Veterans Affairs,Public 
4436,Healthsource of Ohio,Healthcare 
4437,Lahey Clinic,Healthcare 
4438,United States Department of Veterans Affairs,Public 
4439,AO Republic of Angola Embassy in Spain,Public 
4440,University of Florida Shands Medical Center,Healthcare 
4441,"7-ELEVEN, INC.",Retail 
4442,United States Department of Veterans Affairs,Public 
4443,United States Department of Veterans Affairs,Public 
4444,Clark County Water Reclamation District,Utilities 
4445,Lincare,Healthcare 
4446,U.S. Department of State,Public 
4447,Joseph Brant Hospital,Healthcare 
4448,Wychwood Brewery,Accomodation 
4449,United States Department of Veterans Affairs,Public 
4450,Work and Income New Zealand,Public 
4451,Isreal Defence Force,Public 
4452,Vodafone Group PLC,Information 
4453,NIC.tr,Information 
4454,Compound Semiconductor,Manufacturing 
4455,JP Morgan Chase,Unknown
4456,Canadian Imperial Bank of Commerce,Finance 
4457,Matthew David Hair Design,Other Services 
4458,Molina Healthcare Inc,Finance 
4459,Wells Fargo & Company,Finance 
4460,National Iranian Oil Company,Mining 
4461,DHI Group Inc,Information 
4462,"Accretive Health, Inc.",Administrative 
4463,NA,Finance 
4464,Tri Lakes Medical Center,Healthcare 
4465,Alberta Health Services Central Alberta Pain & Rehabilitation Institute (CAPRI),Healthcare 
4466,"Best Buy Co., Inc.",Unknown
4467,DemocraticUnderground.com's forums,Information 
4468,Horizon Blue Cross Blue Shield of New Jersey,Finance 
4469,Eastern Health,Healthcare 
4470,InnerChef,Accomodation 
4471,All Rehab & Repair,Construction 
4472,United States Department of Veterans Affairs,Public 
4473,Motorola Mobility Inc.,Manufacturing 
4474,United States Department of Veterans Affairs,Public 
4475,North Shore Hospital,Healthcare 
4476,United States Department of Veterans Affairs,Public 
4477,United States Department of Veterans Affairs,Public 
